Row,Seq,Type,Model,PctBreakSet,Year,ChangeYear,Predecessor,Successor,Ti,Shift,SegmentTrend,PreTrend,PostTrend,ShiftFromTrends,30YearTrend,slope1,Pr_slope1_,Sig_slope1_,Rsq_slope1_,slope2,Pr_slope2_,Sig_slope2_,Rsq_slope2_,non-trend-shift,Pr_non-trend-shift_,Sig_non-trend-shift_,PrTrends,sig_Trends_,Pr_shifts_,sig_shifts_,Pr_Regime_,sig_Regime_,PostShLen,PreShLen,is96-98,ECS,is96-2005,is2006-15,is2016-25,is2026-35,is2036-45,is2046-55,is2056-65,is2066-75,is2076-85,is2086-95,FollowingShift,ShTrend/Sfift,isPre2006,DeltaSh
1290,1247,r1i1p3,GISS-E2-R,100,2045,2046,2027,2057,24.93837959,0.333959093,0.019472541,0.01211547,0.013314881,0.143717727,0.02942014,0.012115,0,**** ,0.8026,0.013315,0.00276,***  ,0.6087,0.143718,0.000019,**** ,0.729459,N/S ,0.000019,**** ,0.00002,****,12,18,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.275607519,0.430345303,FALSE,0.190241366
2564,2479,r4i1p2,GISS-E2-R,98,2045,2046,2036,2056,13.39135116,0.095984957,0.007261378,0.004683181,-0.00174797,0.087514734,0.009162545,0.004683,0.349,N/S  ,0.1257,-0.001748,0.556,N/S  ,0.03999,0.087515,0.00865,***  ,0.23958,N/S ,0.00865,***  ,0.01463,**  ,11,9,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.113290858,0.911754683,FALSE,0.008470223
869,840,r1i1p1,IPSL-CM5A-LR,97,2046,2047,2030,2061,25.0477437,0.466549959,0.026603625,0.021869616,0.008602643,0.234928231,0.036939641,0.02187,0.000092,**** ,0.6764,0.008603,0.068,*    ,0.2336,0.234928,0.000145,**** ,0.033732,**  ,0.000145,**** ,0.000271,****,15,16,FALSE,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.322374543,0.503543568,FALSE,0.231621728
2389,2312,r4i1p1,CanESM2,98,2046,2047,2030,2064,23.31894556,0.344817152,0.018240896,0.018940915,0.007351832,0.13318031,0.020235409,0.018941,0.0123,**   ,0.3707,0.007352,0.0187,**   ,0.2998,0.13318,0.0487,**   ,0.0935,*   ,0.0487,**   ,0.03377,**  ,18,16,FALSE,3.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.334904612,0.386234586,FALSE,0.211636842
2188,2117,r3i1p1,MPI-ESM-LR,93,2046,2047,2037,2066,19.21672723,0.276337348,0.014091809,-0.018626486,0.007217996,0.275650243,0.0201971,-0.01863,0.185,N/S  ,0.2362,0.007218,0.0193,**   ,0.2682,0.27565,0.000156,**** ,0.025084,**  ,0.000156,**** ,0.000675,****,20,9,FALSE,3.6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.335797994,0.997513528,FALSE,0.000687105
2407,2329,r4i1p1,CCSM4,98,2046,2047,2034,2059,12.11104527,0.155670737,0.011284755,0.009960565,0.006253498,0.056669124,0.006367996,0.009961,0.153,N/S  ,0.1928,0.006253,0.3,N/S  ,0.09693,0.056669,0.371,N/S  ,0.672,N/S ,0.371,N/S  ,0.6076,N/S ,13,12,FALSE,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.231687464,0.364031963,FALSE,0.099001613
1011,974,r1i1p1,MRI-CGCM3,100,2046,2047,2037,2068,22.11231636,0.305115766,0.014384152,0.007944722,0.00578844,0.205394954,0.026152799,0.007945,0.368,N/S  ,0.1169,0.005788,0.0587,*    ,0.1673,0.205395,0.00234,***  ,0.84295,N/S ,0.00234,***  ,0.001464,*** ,22,9,FALSE,2.6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.284459772,0.67317057,FALSE,0.099720812
585,564,r1i1p1,GISS-E2-H,60,2046,2047,2034,2056,18.3220311,0.223228797,0.017340001,0.007987378,0.00965098,0.126591868,0.022000162,0.007987,0.0129,**   ,0.4772,0.009651,0.0482,**   ,0.4042,0.126592,0.000521,**** ,0.730693,N/S ,0.000521,**** ,0.001305,*** ,10,12,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.108674535,0.567094701,FALSE,0.096636929
2239,2166,r3i1p2,GISS-E2-H,94,2046,2047,2030,2059,22.69418494,0.298141846,0.018448949,0.013683403,0.010047569,0.124833342,0.02361817,0.013683,0.000298,**** ,0.6192,0.010048,0.0198,**   ,0.4028,0.124833,0.00374,***  ,0.44961,N/S ,0.00374,***  ,0.01378,**  ,13,16,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.192418271,0.418704532,FALSE,0.173308504
1090,1049,r1i1p2,GISS-E2-R,75,2046,2047,2036,2053,9.936123375,0.119984125,0.012103895,0.009326586,-0.00027244,0.078450816,0.012488941,0.009327,0.141,N/S  ,0.25,-0.0002724,0.971,N/S  ,0.0002911,0.0784508,0.129,N/S  ,0.367,N/S ,0.129,N/S  ,0.2886,N/S ,7,10,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.095480052,0.653843298,FALSE,0.041533309
1975,1915,r2i1p3,GISS-E2-R,87,2046,2047,2038,2056,13.99422026,0.204464584,0.019928554,0.009489048,0.013223066,0.098210014,0.020315276,0.009489,0.126,N/S  ,0.3451,0.013223,0.0218,**   ,0.5023,0.09821,0.01836,**   ,0.62275,N/S ,0.01836,**   ,0.05503,*   ,10,8,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.234463142,0.480327752,FALSE,0.10625457
2252,2178,r3i1p2,GISS-E2-R,94,2046,2047,2035,2054,13.04268081,0.145281879,0.011845975,0.005790803,-0.005806895,0.141702173,0.011905154,0.005791,0.203,N/S  ,0.1734,-0.005807,0.462,N/S  ,0.09331,0.141702,0.0057,***  ,0.1822,N/S ,0.0057,***  ,0.01891,**  ,8,11,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.102717895,0.975360272,FALSE,0.003579706
2680,2593,r4i1p3,GISS-E2-R,100,2046,2047,2037,2058,14.66784344,0.206135251,0.017698609,0.001558278,0.017061713,0.088321447,0.018542908,0.001558,0.809,N/S  ,0.008925,0.017062,0.00179,***  ,0.6397,0.088321,0.050639,*    ,0.052183,*   ,0.050639,*    ,0.04353,**  ,12,9,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.279842162,0.428463577,FALSE,0.117813804
3078,2977,r6i1p3,GISS-E2-R,79,2046,2047,2031,2054,14.99747592,0.247654561,0.01790847,0.007524283,0.028412917,0.066525729,0.021928426,0.007524,0.131,N/S  ,0.1664,0.028413,0.0232,**   ,0.6042,0.06653,0.3359,N/S  ,0.1006,N/S ,0.3359,N/S  ,0.03358,**  ,8,15,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.248781793,0.268623072,FALSE,0.181128832
1496,1450,r2i1p1,CESM1-CAM5,48,2047,2048,2039,2056,9.829972185,0.176619558,0.016513613,0.00484378,0.002774403,0.146053958,0.01816048,0.004844,0.663,N/S  ,0.03371,0.002774,0.811,N/S  ,0.008763,0.146054,0.0784,*    ,0.898,N/S ,0.0784,*    ,0.199,N/S ,9,8,FALSE,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.288846319,0.826941023,FALSE,0.0305656
1751,1698,r2i1p1,IPSL-CM5A-LR,99,2047,2048,2033,2061,20.0774213,0.364179295,0.02191366,0.015474403,0.003144374,0.24114465,0.023100358,0.015474,0.0416,**   ,0.3024,0.003144,0.668,N/S  ,0.01583,0.241145,0.0059,***  ,0.2233,N/S ,0.0059,***  ,0.01395,**  ,14,14,FALSE,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.25737884,0.662159143,FALSE,0.123034645
3232,3127,r9i1p1,CSIRO-Mk3-6-0,70,2047,2048,2038,2054,10.19325162,0.246383534,0.022351683,0.000618542,-0.007397381,0.273768889,0.024692407,0.0006185,0.966,N/S  ,0.0002765,-0.007397,0.618,N/S  ,0.05333,0.273769,0.0181,**   ,0.7211,N/S ,0.0181,**   ,0.05021,*   ,7,9,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.251089449,1.111149291,FALSE,-0.027385355
2740,2652,r5i1p1,CanESM2,62,2047,2048,2031,2066,28.12758701,0.524556726,0.025151948,0.016946113,0.007424058,0.323657402,0.043392999,0.016946,0.0219,**   ,0.3217,0.007424,0.0855,*    ,0.1639,0.323657,0.000115,**** ,0.210482,N/S ,0.000115,**** ,0.000218,****,19,16,FALSE,3.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.233174023,0.617011252,FALSE,0.200899324
1079,1039,r1i1p2,GISS-E2-H,100,2047,2048,2033,2058,17.9675792,0.225248858,0.01676306,0.015247244,0.009175061,0.070699344,0.018179937,0.015247,0.000128,**** ,0.7188,0.009175,0.0804,*    ,0.3013,0.070699,0.0686,*    ,0.2564,N/S ,0.0686,*    ,0.1515,N/S ,11,14,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.163343994,0.313872153,FALSE,0.154549514
1163,1121,r1i1p3,GISS-E2-H,48,2047,2048,2035,2063,21.34280543,0.312795022,0.020796527,0.019208765,0.01545677,0.075397378,0.024282229,0.019209,0.00043,**** ,0.7264,0.015457,0.000012,**** ,0.7576,0.075397,0.0315,**   ,0.3977,N/S ,0.0315,**   ,0.04844,**  ,16,12,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.368501556,0.241044047,FALSE,0.237397644
2784,2693,r5i1p1,GISS-E2-H,77,2047,2048,2035,2071,29.00757897,0.242036397,0.010465746,0.010954068,0.003755829,0.134289419,0.021803896,0.010954,0.0014,***  ,0.6563,0.003756,0.0169,**   ,0.233,0.134289,0.000105,**** ,0.075286,*   ,0.000105,**** ,0.000004,****,24,12,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.217018067,0.554831507,FALSE,0.107746978
828,800,r1i1p1,inmcm4,88,2047,2048,2034,2059,18.8135485,0.178260485,0.012146801,0.004317972,0.007601031,0.103121652,0.017720775,0.004318,0.191,N/S  ,0.1503,0.007601,0.0888,*    ,0.2621,0.103122,0.00987,***  ,0.52055,N/S ,0.00987,***  ,0.02231,**  ,12,13,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.149242298,0.578488564,FALSE,0.075138833
2369,2293,r3i1p3,GISS-E2-R,100,2047,2048,2036,2058,16.69303086,0.246797288,0.019487917,0.002480424,0.018272644,0.125461409,0.025302569,0.00248,0.6,N/S  ,0.03169,0.018273,0.0072,***  ,0.5703,0.125461,0.01131,**   ,0.03647,**  ,0.01131,**   ,0.005398,*** ,11,11,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.200895758,0.508358135,FALSE,0.121335879
82,80,r1i1p1,ACCESS1-0,100,2048,2049,2030,2062,25.26440552,0.434900995,0.023990083,0.012636324,0.020123725,0.176143463,0.035762521,0.012636,0.00516,***  ,0.3958,0.020124,0.000519,**** ,0.6475,0.176143,0.003953,***  ,0.239523,N/S ,0.003953,***  ,0.003081,*** ,14,18,FALSE,3.8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.296916879,0.405019683,FALSE,0.258757532
1001,965,r1i1p1,MPI-ESM-MR,100,2048,2049,2039,2073,18.65415068,0.32035165,0.014103077,0.025853708,0.006696102,0.128612849,0.021655087,0.02585,0.000702,**** ,0.825,0.006696,0.0874,*    ,0.1217,0.128613,0.1566,N/S  ,0.2346,N/S ,0.1566,N/S  ,0.02394,**  ,25,9,FALSE,3.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.241589341,0.401473971,FALSE,0.191738801
2463,2382,r4i1p1,GISS-E2-R,100,2048,2049,2037,2061,18.53952906,0.178154985,0.013183996,0.007234735,0.008845609,0.080310886,0.016736551,0.007235,0.0151,**   ,0.4987,0.008846,0.0163,**   ,0.4216,0.080311,0.01184,**   ,0.71174,N/S ,0.01184,**   ,0.03852,**  ,13,11,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.130096984,0.450792247,FALSE,0.097844099
2888,2792,r5i1p3,GISS-E2-R,63,2048,2049,2035,2057,17.24084747,0.279090529,0.021462427,0.013038146,0.006286819,0.168197328,0.028077544,0.013038,0.00531,***  ,0.5215,0.006287,0.47,N/S  ,0.07685,0.168197,0.00364,***  ,0.43033,N/S ,0.00364,***  ,0.0121,**  ,9,13,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.198963628,0.602662257,FALSE,0.110893201
620,598,r1i1p1,GISS-E2-H-CC,56,2048,2049,2038,2074,26.63614858,0.237244676,0.009792504,0.006954424,0.004516565,0.145151955,0.018773431,0.006954,0.375,N/S  ,0.09955,0.004517,0.0019,***  ,0.3362,0.145152,0.000731,**** ,0.695161,N/S ,0.000731,**** ,0.000171,****,26,10,FALSE,2.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.122087178,0.611823867,FALSE,0.092092721
1687,1635,r2i1p1,HadGEM2-ES,40,2049,2050,2038,2065,20.25118769,0.357721958,0.02252995,0.032761735,0.006081737,0.139411078,0.037340161,0.032762,0.000462,**** ,0.7609,0.006082,0.129,N/S  ,0.1566,0.139411,0.0133,**   ,0.0015,*** ,0.0133,**   ,0.000152,****,16,11,FALSE,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.14010235,0.389719096,FALSE,0.21831088
1067,1028,r1i1p1,NorESM1-ME,49,2049,2050,2039,2067,18.75792034,0.286647591,0.016066773,0.017521601,0.004567644,0.163265043,0.023014034,0.017522,0.0761,*    ,0.3413,0.004568,0.317,N/S  ,0.0626,0.163265,0.0284,**   ,0.2454,N/S ,0.0284,**   ,0.01272,**  ,18,10,FALSE,2.8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.244988515,0.56956712,FALSE,0.123382548
1813,1756,r2i1p2,GISS-E2-H,61,2049,2050,2037,2059,16.15948642,0.22101133,0.01881202,0.015716474,0.013942621,0.057880335,0.021986749,0.015716,0.000283,**** ,0.7477,0.013943,0.0202,**   ,0.5106,0.05788,0.10569,N/S  ,0.74557,N/S ,0.10569,N/S  ,0.2599,N/S ,10,12,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.155599708,0.261888542,FALSE,0.163130995
2576,2490,r4i1p3,GISS-E2-H,85,2049,2050,2036,2057,14.06034265,0.228831176,0.020703403,0.019314551,0.013950387,0.049037017,0.019180495,0.019315,0.000073,**** ,0.7744,0.01395,0.104,N/S  ,0.38,0.049037,0.253,N/S  ,0.4873,N/S ,0.253,N/S  ,0.5024,N/S ,8,13,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.174457477,0.214293427,FALSE,0.179794159
2804,2712,r5i1p1,GISS-E2-R,100,2049,2050,2035,2081,33.88381701,0.196087752,0.006384994,0.009717549,0.002076008,0.098529305,0.013027961,0.009718,0.00344,***  ,0.5236,0.002076,0.032,**   ,0.1442,0.0985293,0.00137,***  ,0.02084,**  ,0.00137,***  ,0.000002,****,32,14,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.214601434,0.50247557,FALSE,0.097558447
2844,2750,r5i1p2,GISS-E2-R,91,2049,2050,2033,2074,30.78977744,0.250574492,0.009175055,0.007996249,-1.34571E-05,0.190020999,0.028554876,0.007996,0.0462,**   ,0.2547,-0.00001346,0.994,N/S  ,0.00000237,0.19,0.000058,**** ,0.055,*   ,0.000058,**** ,0.000007,****,25,16,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.13408335,0.758341352,FALSE,0.060553493
385,371,r1i1p1,CSIRO-Mk3-6-0,100,2050,2051,2034,2065,24.43334985,0.493960551,0.027933998,0.023299993,0.00768747,0.257098842,0.039476711,0.0233,0.000205,**** ,0.6384,0.007687,0.21,N/S  ,0.1181,0.257099,0.000629,**** ,0.04478,**  ,0.000629,**** ,0.001079,*** ,15,16,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.215531095,0.520484564,FALSE,0.236861709
491,473,r1i1p1,GFDL-CM3,66,2050,2051,2036,2066,20.32133174,0.40251548,0.024706989,0.026882364,0.013385112,0.112047277,0.0267816,0.026882,0.00392,***  ,0.5138,0.013385,0.0234,**   ,0.316,0.112047,0.156,N/S  ,0.146,N/S ,0.156,N/S  ,0.118,N/S ,16,14,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.299849589,0.278367622,FALSE,0.290468203
1789,1734,r2i1p1,MPI-ESM-LR,75,2050,2051,2038,2072,19.51080005,0.309189847,0.012565123,0.001218304,0.000146638,0.300819796,0.036691501,0.001218,0.93,N/S  ,0.0008101,0.0001466,0.969,N/S  ,0.00007766,0.3008198,0.00245,***  ,0.92772,N/S ,0.00245,***  ,0.003971,*** ,22,12,FALSE,3.6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.203643919,0.972929088,FALSE,0.008370051
352,339,r1i1p1,CNRM-CM5,72,2050,2051,2037,2059,15.15083601,0.262859935,0.021597718,0.015917912,0.015323361,0.089556363,0.024986036,0.015918,0.00792,***  ,0.4878,0.015323,0.142,N/S  ,0.2815,0.0895564,0.161,N/S  ,0.954,N/S ,0.161,N/S  ,0.3219,N/S ,9,13,FALSE,3.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.186438951,0.340699936,FALSE,0.173303572
2081,2015,r3i1p1,GISS-E2-H,100,2050,2051,2042,2067,15.60014103,0.169513395,0.011595213,0.014523016,0.007241371,0.053251987,0.012896311,0.014523,0.0275,**   ,0.583,0.007241,0.0201,**   ,0.3106,0.053252,0.21406,N/S  ,0.3848,N/S ,0.21406,N/S  ,0.1349,N/S ,17,8,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.148136228,0.314146189,FALSE,0.116261408
698,674,r1i1p1,GISS-E2-R-CC,53,2050,2051,2036,2071,23.39761644,0.15010468,0.006424524,0.009926167,-0.001731692,0.10426152,0.014391634,0.009926,0.00148,***  ,0.583,-0.001732,0.334,N/S  ,0.04922,0.104262,0.00156,***  ,0.00146,*** ,0.00156,***  ,0.000011,****,21,14,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.072688003,0.694592067,FALSE,0.04584316
428,412,r1i1p1,FGOALS_g2,47,2051,2052,2035,2065,16.78789714,0.156211435,0.0081498,0.005094391,-0.003884357,0.14689148,0.019346748,0.005094,0.144,N/S  ,0.1463,-0.003884,0.459,N/S  ,0.04647,0.146891,0.00747,***  ,0.13794,N/S ,0.00747,***  ,0.01737,**  ,14,16,FALSE,3.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.125184311,0.940337562,FALSE,0.009319955
1386,1341,r2i1p1,CCSM4,50,2051,2052,2037,2066,17.7512211,0.244219213,0.014224814,0.006025632,0.007549807,0.142259659,0.016195308,0.006026,0.352,N/S  ,0.07259,0.00755,0.215,N/S  ,0.1155,0.14226,0.0559,*    ,0.8595,N/S ,0.0559,*    ,0.1529,N/S ,15,14,FALSE,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.203869515,0.582508056,FALSE,0.101959554
751,726,r1i1p1,HadGEM2-AO,76,2052,2053,2039,2067,22.57267778,0.444067989,0.028674637,0.019632253,0.020265426,0.162556647,0.038267127,0.019632,0.00193,***  ,0.5979,0.020265,0.000019,**** ,0.7663,0.1625566,0.00118,***  ,0.91051,N/S ,0.00118,***  ,0.004663,*** ,15,13,FALSE,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.342870455,0.36606252,FALSE,0.281511342
1513,1466,r2i1p1,CSIRO-Mk3-6-0,48,2052,2053,2038,2068,18.81878217,0.260168863,0.013986385,0.005811733,0.002795694,0.198832619,0.017871175,0.005812,0.418,N/S  ,0.0554,0.002796,0.604,N/S  ,0.01972,0.198833,0.0118,**   ,0.7291,N/S ,0.0118,**   ,0.03571,**  ,16,14,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.328608861,0.764244486,FALSE,0.061336244
1800,1744,r2i1p1,MPI-ESM-MR,100,2052,2053,2036,2067,21.64393029,0.332495702,0.017743376,0.001006201,0.013027286,0.221683735,0.023298288,0.001006,0.87,N/S  ,0.001984,0.013027,0.0307,**   ,0.3113,0.221684,0.00548,***  ,0.15384,N/S ,0.00548,***  ,0.006063,*** ,15,16,FALSE,3.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.307278654,0.666726618,FALSE,0.110811967
2815,2722,r5i1p2,GISS-E2-H,55,2052,2053,2043,2068,16.62202461,0.16682498,0.011371601,0.020668764,0.004743555,0.042701213,0.018605589,0.020669,0.00344,***  ,0.7281,0.004744,0.0715,*    ,0.2136,0.042701,0.2262,N/S  ,0.0139,**  ,0.2262,N/S  ,0.006394,*** ,16,9,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.162124815,0.255964143,FALSE,0.124123767
3058,2958,r6i1p1,GISS-E2-R,100,2052,2053,2035,2072,27.4821212,0.175909189,0.008014777,0.004293515,0.003254066,0.107311367,0.011619354,0.004294,0.102,N/S  ,0.1686,0.003254,0.0756,*    ,0.1649,0.107311,0.00143,***  ,0.72706,N/S ,0.00143,***  ,0.004878,*** ,20,17,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.091234542,0.610038439,FALSE,0.068597822
290,280,r1i1p1,CESM1-CAM5,95,2053,2054,2042,2065,14.77230619,0.271421903,0.020706412,0.009778917,0.013957704,0.131338775,0.02637735,0.009779,0.374,N/S  ,0.08866,0.013958,0.0569,*    ,0.3164,0.131339,0.111,N/S  ,0.7301,N/S ,0.111,N/S  ,0.2575,N/S ,12,11,FALSE,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.300317589,0.483891586,FALSE,0.140083128
2970,2872,r6i1p1,CSIRO-Mk3-6-0,100,2053,2054,2036,2066,24.52285133,0.350281924,0.019068859,0.006645112,0.00802636,0.240747414,0.033628056,0.006645,0.0277,**   ,0.2838,0.008026,0.254,N/S  ,0.1164,0.240747,0.000137,**** ,0.831068,N/S ,0.000137,**** ,0.000317,****,13,17,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.264404196,0.687296139,FALSE,0.10953451
3096,2994,r7i1p1,CSIRO-Mk3-6-0,64,2053,2054,2042,2060,12.75922875,0.300785494,0.02767767,0.009104409,0.03109378,0.129783885,0.032790505,0.009104,0.268,N/S  ,0.1343,0.03109,0.0892,*    ,0.4698,0.12978,0.1321,N/S  ,0.2143,N/S ,0.1321,N/S  ,0.04628,**  ,7,11,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.300481607,0.431483192,FALSE,0.171001609
3114,3011,r8i1p1,CSIRO-Mk3-6-0,98,2053,2054,2041,2069,21.85968645,0.462298154,0.029353217,0.026978954,0.01642018,0.17233042,0.040023184,0.026979,0.00804,***  ,0.521,0.01642,0.000285,**** ,0.6217,0.17233,0.008368,***  ,0.194924,N/S ,0.008368,***  ,0.008291,*** ,16,12,FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.342632676,0.372768999,FALSE,0.289967734
185,181,r1i1p1,bcc-csm1-1,88,2053,2054,2035,2074,28.23389449,0.256170856,0.01150803,0.010177505,0.004540149,0.11975461,0.015789484,0.010178,0.0102,**   ,0.3462,0.00454,0.0334,**   ,0.2169,0.119755,0.00749,***  ,0.14924,N/S ,0.00749,***  ,0.008201,*** ,21,18,FALSE,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.229498262,0.467479447,FALSE,0.136416246
2132,2063,r3i1p1,IPSL-CM5A-LR,76,2054,2055,2044,2069,17.79048437,0.26181481,0.016167463,0.015937768,0.000373673,0.186600109,0.022581888,0.015938,0.107,N/S  ,0.2912,0.0003737,0.933,N/S  ,0.0005664,0.1866001,0.00563,***  ,0.11514,N/S ,0.00563,***  ,0.002684,*** ,15,10,FALSE,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.161262756,0.712717928,FALSE,0.075214701
1566,1516,r2i1p1,GISS-E2-H,85,2054,2055,2044,2069,17.64628363,0.164079836,0.011151218,0.003388399,0.00697103,0.092519328,0.015844707,0.003388,0.537,N/S  ,0.04943,0.006971,0.0226,**   ,0.3396,0.092519,0.0205,**   ,0.5419,N/S ,0.0205,**   ,0.06407,*   ,15,10,FALSE,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.156364416,0.56386775,FALSE,0.071560508
1611,1560,r2i1p1,GISS-E2-R,70,2054,2055,2036,2083,31.64473044,0.155229922,0.005553821,0.005900916,0.002315876,0.070158559,0.006142168,0.005901,0.0546,*    ,0.2119,0.002316,0.00471,***  ,0.26,0.070159,0.0148,**   ,0.1362,N/S ,0.0148,**   ,0.003606,*** ,29,18,FALSE,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.121790821,0.451965434,FALSE,0.085071363
